Protein	Tax_id,,Tax_name,,Species,,Genus,,Family,,Order,,Class,,Phylum,,Kingdom,,Superkingdom
Q4JA73	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JA78	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JA83	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JA86	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JA87	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JA88	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JA89	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JA91	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JA92	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JA93	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JA96	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JA97	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAA1	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAA2	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAA7	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAA8	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAB0	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAB1	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAB2	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAB4	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAB5	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAB7	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAB9	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAC5	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAC9	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAD3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAD5	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAE0	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAE2	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAE3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAE8	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAE9	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAF1	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAF3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAF6	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAF9	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAG4	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAG5	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAG6	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAG7	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAH1	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAH9	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAI1	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAI6	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAI7	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAI8	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAJ0	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAJ2	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAJ3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAJ6	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAJ8	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAK0	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAK3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAK5	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAK7	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAK8	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAL1	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAL4	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAL6	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAL9	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAM3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAM4	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAM6	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAM7	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAM9	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAN1	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAN5	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAN7	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAP2	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAP3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAP5	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAQ6	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAQ7	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAQ8	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAR0	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAS0	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAS3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAS8	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAT0	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAT1	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAT3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAT8	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAU0	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAU3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAU4	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAU7	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAW9	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAX3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAX4	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAX6	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAX7	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAX8	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAY0	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAY1	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAY3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAY5	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAY7	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAZ0	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAZ5	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAZ7	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAZ8	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JAZ9	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB01	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB03	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB04	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB05	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB06	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB07	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB08	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB13	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB17	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB20	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB24	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB32	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB33	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB45	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB47	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB49	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB71	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB74	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB75	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB77	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB80	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB81	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB83	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB84	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB86	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB87	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB88	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JB97	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JBA2	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JBB3	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JBB6	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
Q4JBB9	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
